timestamp,interrupt_count,adc_value
2026-02-04T14:35:54.394154,7355,1121
2026-02-04T14:35:54.395154,7356,1023
2026-02-04T14:35:54.396154,7357,971
2026-02-04T14:35:54.397153,7358,912
2026-02-04T14:35:54.398154,7359,845
2026-02-04T14:35:54.399153,7360,793
2026-02-04T14:35:54.400153,7361,736
2026-02-04T14:35:54.401153,7362,689
2026-02-04T14:35:54.402153,7363,639
2026-02-04T14:35:54.403153,7364,618
2026-02-04T14:35:54.404156,7365,583
2026-02-04T14:35:54.405154,7366,535
2026-02-04T14:35:54.406657,7367,510
2026-02-04T14:35:54.407660,7368,491
2026-02-04T14:35:54.408659,7369,496
2026-02-04T14:35:54.409661,7370,470
2026-02-04T14:35:54.410660,7371,451
2026-02-04T14:35:54.411661,7372,464
2026-02-04T14:35:54.412661,7373,467
2026-02-04T14:35:54.413660,7374,464
2026-02-04T14:35:54.414660,7375,474
2026-02-04T14:35:54.415659,7376,467
2026-02-04T14:35:54.416659,7377,497
2026-02-04T14:35:54.417660,7378,534
2026-02-04T14:35:54.418659,7379,576
2026-02-04T14:35:54.419660,7380,602
2026-02-04T14:35:54.420660,7381,622
2026-02-04T14:35:54.421662,7382,665
2026-02-04T14:35:54.422660,7383,721
2026-02-04T14:35:54.423660,7384,771
2026-02-04T14:35:54.424661,7385,833
2026-02-04T14:35:54.425660,7386,869
2026-02-04T14:35:54.426659,7387,938
2026-02-04T14:35:54.427659,7388,1009
2026-02-04T14:35:54.428659,7389,1082
2026-02-04T14:35:54.429659,7390,1155
2026-02-04T14:35:54.430659,7391,1200
2026-02-04T14:35:54.431660,7392,1281
2026-02-04T14:35:54.432660,7393,1363
2026-02-04T14:35:54.433660,7394,1438
2026-02-04T14:35:54.434659,7395,1498
2026-02-04T14:35:54.435659,7396,1603
2026-02-04T14:35:54.436659,7397,1655
2026-02-04T14:35:54.437662,7398,1743
2026-02-04T14:35:54.438660,7399,1841
2026-02-04T14:35:54.439659,7400,1903
2026-02-04T14:35:54.440659,7401,1967
2026-02-04T14:35:54.441660,7402,2044
2026-02-04T14:35:54.442659,7403,2128
2026-02-04T14:35:54.443659,7404,2205
2026-02-04T14:35:54.444660,7405,2261
2026-02-04T14:35:54.445659,7406,2322
2026-02-04T14:35:54.446659,7407,2386
2026-02-04T14:35:54.447659,7408,2453
2026-02-04T14:35:54.448659,7409,2516
2026-02-04T14:35:54.449659,7410,2559
2026-02-04T14:35:54.450659,7411,2617
2026-02-04T14:35:54.451660,7412,2670
2026-02-04T14:35:54.452660,7413,2736
2026-02-04T14:35:54.453669,7414,2755
2026-02-04T14:35:54.454662,7415,2804
2026-02-04T14:35:54.455660,7416,2846
2026-02-04T14:35:54.456659,7417,2863
2026-02-04T14:35:54.457660,7418,2874
2026-02-04T14:35:54.458661,7419,2893
2026-02-04T14:35:54.459660,7420,2915
2026-02-04T14:35:54.460660,7421,2957
2026-02-04T14:35:54.461660,7422,2906
2026-02-04T14:35:54.462660,7423,2915
2026-02-04T14:35:54.463661,7424,2921
2026-02-04T14:35:54.464660,7425,2907
2026-02-04T14:35:54.465660,7426,2903
2026-02-04T14:35:54.466659,7427,2881
2026-02-04T14:35:54.467659,7428,2834
2026-02-04T14:35:54.468659,7429,2803
2026-02-04T14:35:54.469660,7430,2775
2026-02-04T14:35:54.470663,7431,2736
2026-02-04T14:35:54.471662,7432,2704
2026-02-04T14:35:54.472660,7433,2657
2026-02-04T14:35:54.473660,7434,2592
2026-02-04T14:35:54.474660,7435,2537
2026-02-04T14:35:54.475660,7436,2477
2026-02-04T14:35:54.476660,7437,2434
2026-02-04T14:35:54.477663,7438,2354
2026-02-04T14:35:54.478660,7439,2311
2026-02-04T14:35:54.479659,7440,2231
2026-02-04T14:35:54.480660,7441,2149
2026-02-04T14:35:54.481660,7442,2079
2026-02-04T14:35:54.482660,7443,2011
2026-02-04T14:35:54.483659,7444,1936
2026-02-04T14:35:54.484660,7445,1865
2026-02-04T14:35:54.485659,7446,1792
2026-02-04T14:35:54.486660,7447,1703
2026-02-04T14:35:54.487660,7448,1616
2026-02-04T14:35:54.488660,7449,1535
2026-02-04T14:35:54.489659,7450,1479
2026-02-04T14:35:54.490660,7451,1413
2026-02-04T14:35:54.491662,7452,1328
2026-02-04T14:35:54.492662,7453,1238
2026-02-04T14:35:54.493662,7454,1178
2026-02-04T14:35:54.494662,7455,1104
2026-02-04T14:35:54.495662,7456,1055
2026-02-04T14:35:54.496662,7457,976
2026-02-04T14:35:54.497663,7458,914
2026-02-04T14:35:54.498662,7459,849
2026-02-04T14:35:54.499662,7460,785
2026-02-04T14:35:54.500662,7461,752
2026-02-04T14:35:54.501662,7462,711
2026-02-04T14:35:54.502663,7463,647
2026-02-04T14:35:54.503663,7464,609
2026-02-04T14:35:54.504664,7465,580
2026-02-04T14:35:54.504664,7466,535
2026-02-04T14:35:54.506166,7467,507
2026-02-04T14:35:54.507170,7468,510
2026-02-04T14:35:54.508169,7469,479
2026-02-04T14:35:54.509169,7470,447
2026-02-04T14:35:54.510169,7471,445
2026-02-04T14:35:54.511169,7472,448
2026-02-04T14:35:54.512169,7473,456
2026-02-04T14:35:54.513169,7474,464
2026-02-04T14:35:54.514169,7475,454
2026-02-04T14:35:54.515169,7476,475
2026-02-04T14:35:54.516169,7477,491
2026-02-04T14:35:54.517170,7478,543
2026-02-04T14:35:54.518170,7479,559
2026-02-04T14:35:54.519169,7480,595
2026-02-04T14:35:54.520169,7481,629
2026-02-04T14:35:54.521170,7482,665
2026-02-04T14:35:54.522170,7483,717
2026-02-04T14:35:54.523169,7484,781
2026-02-04T14:35:54.524169,7485,832
2026-02-04T14:35:54.525169,7486,895
2026-02-04T14:35:54.526169,7487,938
2026-02-04T14:35:54.527170,7488,985
2026-02-04T14:35:54.528170,7489,1061
2026-02-04T14:35:54.529169,7490,1134
2026-02-04T14:35:54.530169,7491,1211
2026-02-04T14:35:54.531169,7492,1303
2026-02-04T14:35:54.532170,7493,1347
2026-02-04T14:35:54.533169,7494,1423
2026-02-04T14:35:54.534170,7495,1506
2026-02-04T14:35:54.535169,7496,1589
2026-02-04T14:35:54.536168,7497,1677
2026-02-04T14:35:54.537170,7498,1751
2026-02-04T14:35:54.538170,7499,1819
2026-02-04T14:35:54.539169,7500,1878
2026-02-04T14:35:54.540169,7501,1967
2026-02-04T14:35:54.541169,7502,2043
2026-02-04T14:35:54.542169,7503,2133
2026-02-04T14:35:54.543169,7504,2210
2026-02-04T14:35:54.544169,7505,2270
2026-02-04T14:35:54.545169,7506,2313
2026-02-04T14:35:54.546169,7507,2402
2026-02-04T14:35:54.547170,7508,2477
2026-02-04T14:35:54.548169,7509,2508
2026-02-04T14:35:54.549169,7510,2559
2026-02-04T14:35:54.550169,7511,2612
2026-02-04T14:35:54.551169,7512,2673
2026-02-04T14:35:54.552170,7513,2770
2026-02-04T14:35:54.553169,7514,2753
2026-02-04T14:35:54.554170,7515,2802
2026-02-04T14:35:54.555170,7516,2823
2026-02-04T14:35:54.556170,7517,2848
2026-02-04T14:35:54.557169,7518,2879
2026-02-04T14:35:54.558169,7519,2901
2026-02-04T14:35:54.559169,7520,2922
2026-02-04T14:35:54.560169,7521,2903
2026-02-04T14:35:54.561169,7522,2914
2026-02-04T14:35:54.562169,7523,2919
2026-02-04T14:35:54.563169,7524,2919
2026-02-04T14:35:54.564169,7525,2920
2026-02-04T14:35:54.565170,7526,2896
2026-02-04T14:35:54.566170,7527,2864
2026-02-04T14:35:54.567169,7528,2832
2026-02-04T14:35:54.568169,7529,2809
2026-02-04T14:35:54.569169,7530,2775
2026-02-04T14:35:54.570170,7531,2748
2026-02-04T14:35:54.571172,7532,2710
2026-02-04T14:35:54.572169,7533,2640
2026-02-04T14:35:54.573170,7534,2590
2026-02-04T14:35:54.574169,7535,2543
2026-02-04T14:35:54.575169,7536,2490
2026-02-04T14:35:54.576169,7537,2435
2026-02-04T14:35:54.577173,7538,2368
2026-02-04T14:35:54.578170,7539,2302
2026-02-04T14:35:54.579169,7540,2222
2026-02-04T14:35:54.580169,7541,2156
2026-02-04T14:35:54.581169,7542,2080
2026-02-04T14:35:54.582170,7543,2003
2026-02-04T14:35:54.583169,7544,1953
2026-02-04T14:35:54.584169,7545,1866
2026-02-04T14:35:54.585169,7546,1789
2026-02-04T14:35:54.586169,7547,1697
2026-02-04T14:35:54.587171,7548,1616
2026-02-04T14:35:54.588170,7549,1565
2026-02-04T14:35:54.589170,7550,1472
2026-02-04T14:35:54.590169,7551,1404
2026-02-04T14:35:54.591169,7552,1325
2026-02-04T14:35:54.592171,7553,1245
2026-02-04T14:35:54.593171,7554,1169
2026-02-04T14:35:54.594172,7555,1105
2026-02-04T14:35:54.595171,7556,1058
2026-02-04T14:35:54.596171,7557,967
2026-02-04T14:35:54.597172,7558,905
2026-02-04T14:35:54.598172,7559,829
2026-02-04T14:35:54.599171,7560,786
2026-02-04T14:35:54.600171,7561,746
2026-02-04T14:35:54.601171,7562,693
2026-02-04T14:35:54.602172,7563,649
2026-02-04T14:35:54.603172,7564,624
2026-02-04T14:35:54.604172,7565,571
2026-02-04T14:35:54.605175,7566,530
2026-02-04T14:35:54.606675,7567,549
2026-02-04T14:35:54.607679,7568,500
2026-02-04T14:35:54.608678,7569,486
2026-02-04T14:35:54.609678,7570,447
2026-02-04T14:35:54.610678,7571,439
2026-02-04T14:35:54.611678,7572,438
2026-02-04T14:35:54.612677,7573,464
2026-02-04T14:35:54.613678,7574,464
2026-02-04T14:35:54.614678,7575,453
2026-02-04T14:35:54.615678,7576,481
2026-02-04T14:35:54.616678,7577,497
2026-02-04T14:35:54.617678,7578,528
2026-02-04T14:35:54.618678,7579,574
2026-02-04T14:35:54.619678,7580,585
2026-02-04T14:35:54.620680,7581,624
2026-02-04T14:35:54.621680,7582,677
2026-02-04T14:35:54.622678,7583,708
2026-02-04T14:35:54.623678,7584,783
2026-02-04T14:35:54.624678,7585,830
2026-02-04T14:35:54.625678,7586,883
2026-02-04T14:35:54.626678,7587,932
2026-02-04T14:35:54.627678,7588,1007
2026-02-04T14:35:54.628678,7589,1079
2026-02-04T14:35:54.629678,7590,1141
2026-02-04T14:35:54.630678,7591,1203
2026-02-04T14:35:54.631679,7592,1278
2026-02-04T14:35:54.632678,7593,1347
2026-02-04T14:35:54.633678,7594,1424
2026-02-04T14:35:54.634678,7595,1502
2026-02-04T14:35:54.635678,7596,1601
2026-02-04T14:35:54.636678,7597,1668
2026-02-04T14:35:54.637679,7598,1744
2026-02-04T14:35:54.638679,7599,1808
2026-02-04T14:35:54.639678,7600,1891
2026-02-04T14:35:54.640678,7601,1983
2026-02-04T14:35:54.641678,7602,2057
2026-02-04T14:35:54.642678,7603,2113
2026-02-04T14:35:54.643679,7604,2190
2026-02-04T14:35:54.644679,7605,2256
2026-02-04T14:35:54.645677,7606,2326
2026-02-04T14:35:54.646678,7607,2345
2026-02-04T14:35:54.647678,7608,2433
2026-02-04T14:35:54.648678,7609,2506
2026-02-04T14:35:54.649678,7610,2530
2026-02-04T14:35:54.650678,7611,2624
2026-02-04T14:35:54.651678,7612,2679
2026-02-04T14:35:54.652678,7613,2731
2026-02-04T14:35:54.653680,7614,2784
2026-02-04T14:35:54.654680,7615,2787
2026-02-04T14:35:54.655681,7616,2818
2026-02-04T14:35:54.656681,7617,2863
2026-02-04T14:35:54.657680,7618,2879
2026-02-04T14:35:54.658678,7619,2907
2026-02-04T14:35:54.659678,7620,2939
2026-02-04T14:35:54.660678,7621,2915
2026-02-04T14:35:54.661678,7622,2913
2026-02-04T14:35:54.662681,7623,2928
2026-02-04T14:35:54.663679,7624,2918
2026-02-04T14:35:54.664680,7625,2918
2026-02-04T14:35:54.665679,7626,2900
2026-02-04T14:35:54.666679,7627,2867
2026-02-04T14:35:54.667677,7628,2832
2026-02-04T14:35:54.668678,7629,2814
2026-02-04T14:35:54.669678,7630,2775
2026-02-04T14:35:54.670679,7631,2749
2026-02-04T14:35:54.671682,7632,2709
2026-02-04T14:35:54.672678,7633,2629
2026-02-04T14:35:54.673678,7634,2586
2026-02-04T14:35:54.674678,7635,2539
2026-02-04T14:35:54.675678,7636,2494
2026-02-04T14:35:54.676678,7637,2427
2026-02-04T14:35:54.677681,7638,2364
2026-02-04T14:35:54.678680,7639,2288
2026-02-04T14:35:54.679679,7640,2218
2026-02-04T14:35:54.680678,7641,2146
2026-02-04T14:35:54.681678,7642,2089
2026-02-04T14:35:54.682679,7643,2022
2026-02-04T14:35:54.683678,7644,1939
2026-02-04T14:35:54.684678,7645,1851
2026-02-04T14:35:54.685681,7646,1763
2026-02-04T14:35:54.686677,7647,1712
2026-02-04T14:35:54.687680,7648,1630
2026-02-04T14:35:54.688678,7649,1535
2026-02-04T14:35:54.689678,7650,1489
2026-02-04T14:35:54.690678,7651,1399
2026-02-04T14:35:54.691681,7652,1296
2026-02-04T14:35:54.692680,7653,1227
2026-02-04T14:35:54.693680,7654,1169
2026-02-04T14:35:54.694681,7655,1123
2026-02-04T14:35:54.695680,7656,1046
2026-02-04T14:35:54.696680,7657,977
2026-02-04T14:35:54.697681,7658,905
2026-02-04T14:35:54.698680,7659,848
2026-02-04T14:35:54.699680,7660,805
2026-02-04T14:35:54.700680,7661,752
2026-02-04T14:35:54.701681,7662,720
2026-02-04T14:35:54.702681,7663,655
2026-02-04T14:35:54.703682,7664,598
2026-02-04T14:35:54.704682,7665,577
2026-02-04T14:35:54.704682,7666,544
2026-02-04T14:35:54.706184,7667,528
2026-02-04T14:35:54.707187,7668,485
2026-02-04T14:35:54.708187,7669,471
2026-02-04T14:35:54.709187,7670,448
2026-02-04T14:35:54.710187,7671,446
2026-02-04T14:35:54.711187,7672,458
2026-02-04T14:35:54.712187,7673,462
2026-02-04T14:35:54.713187,7674,465
2026-02-04T14:35:54.714187,7675,455
2026-02-04T14:35:54.715187,7676,476
2026-02-04T14:35:54.716187,7677,499
2026-02-04T14:35:54.717187,7678,534
2026-02-04T14:35:54.718188,7679,560
2026-02-04T14:35:54.719187,7680,592
2026-02-04T14:35:54.720188,7681,624
2026-02-04T14:35:54.721188,7682,662
2026-02-04T14:35:54.722188,7683,710
2026-02-04T14:35:54.723188,7684,777
2026-02-04T14:35:54.724188,7685,827
2026-02-04T14:35:54.725187,7686,880
2026-02-04T14:35:54.726187,7687,919
2026-02-04T14:35:54.727187,7688,1008
2026-02-04T14:35:54.728187,7689,1082
2026-02-04T14:35:54.729187,7690,1136
2026-02-04T14:35:54.730187,7691,1211
2026-02-04T14:35:54.731187,7692,1279
2026-02-04T14:35:54.732187,7693,1325
2026-02-04T14:35:54.733187,7694,1431
2026-02-04T14:35:54.734187,7695,1520
2026-02-04T14:35:54.735188,7696,1601
2026-02-04T14:35:54.736187,7697,1670
2026-02-04T14:35:54.737187,7698,1741
2026-02-04T14:35:54.738188,7699,1814
2026-02-04T14:35:54.739188,7700,1888
2026-02-04T14:35:54.740187,7701,1959
2026-02-04T14:35:54.741187,7702,2058
2026-02-04T14:35:54.742187,7703,2126
2026-02-04T14:35:54.743187,7704,2192
2026-02-04T14:35:54.744187,7705,2254
2026-02-04T14:35:54.745188,7706,2323
2026-02-04T14:35:54.746187,7707,2395
2026-02-04T14:35:54.747187,7708,2470
2026-02-04T14:35:54.748187,7709,2505
2026-02-04T14:35:54.749187,7710,2555
2026-02-04T14:35:54.750187,7711,2623
2026-02-04T14:35:54.751187,7712,2677
2026-02-04T14:35:54.752189,7713,2732
2026-02-04T14:35:54.753187,7714,2752
2026-02-04T14:35:54.754187,7715,2787
2026-02-04T14:35:54.755188,7716,2833
2026-02-04T14:35:54.756187,7717,2864
2026-02-04T14:35:54.757187,7718,2880
2026-02-04T14:35:54.758187,7719,2914
2026-02-04T14:35:54.759187,7720,2934
2026-02-04T14:35:54.760188,7721,2917
2026-02-04T14:35:54.761187,7722,2912
2026-02-04T14:35:54.762187,7723,2923
2026-02-04T14:35:54.763188,7724,2931
2026-02-04T14:35:54.764188,7725,2927
2026-02-04T14:35:54.765187,7726,2901
2026-02-04T14:35:54.766187,7727,2863
2026-02-04T14:35:54.767187,7728,2839
2026-02-04T14:35:54.768187,7729,2815
2026-02-04T14:35:54.769188,7730,2785
2026-02-04T14:35:54.770188,7731,2731
2026-02-04T14:35:54.771186,7732,2693
2026-02-04T14:35:54.772187,7733,2641
2026-02-04T14:35:54.773186,7734,2602
2026-02-04T14:35:54.774187,7735,2554
2026-02-04T14:35:54.775187,7736,2480
2026-02-04T14:35:54.776187,7737,2416
2026-02-04T14:35:54.777188,7738,2357
2026-02-04T14:35:54.778187,7739,2303
2026-02-04T14:35:54.779187,7740,2241
2026-02-04T14:35:54.780187,7741,2156
2026-02-04T14:35:54.781187,7742,2089
2026-02-04T14:35:54.782187,7743,2009
2026-02-04T14:35:54.783187,7744,1936
2026-02-04T14:35:54.784187,7745,1875
2026-02-04T14:35:54.785187,7746,1799
2026-02-04T14:35:54.786187,7747,1760
2026-02-04T14:35:54.787188,7748,1642
2026-02-04T14:35:54.788188,7749,1535
2026-02-04T14:35:54.789187,7750,1471
2026-02-04T14:35:54.790187,7751,1409
2026-02-04T14:35:54.791187,7752,1315
2026-02-04T14:35:54.792189,7753,1246
2026-02-04T14:35:54.793189,7754,1164
2026-02-04T14:35:54.794189,7755,1106
2026-02-04T14:35:54.795189,7756,1050
2026-02-04T14:35:54.796189,7757,965
2026-02-04T14:35:54.797190,7758,897
2026-02-04T14:35:54.798189,7759,848
2026-02-04T14:35:54.799189,7760,798
2026-02-04T14:35:54.800190,7761,755
2026-02-04T14:35:54.801190,7762,702
2026-02-04T14:35:54.802190,7763,654
2026-02-04T14:35:54.803189,7764,615
2026-02-04T14:35:54.804190,7765,575
2026-02-04T14:35:54.805191,7766,541
2026-02-04T14:35:54.806693,7767,511
2026-02-04T14:35:54.807697,7768,511
2026-02-04T14:35:54.808696,7769,470
2026-02-04T14:35:54.809696,7770,448
2026-02-04T14:35:54.810696,7771,448
2026-02-04T14:35:54.811696,7772,462
2026-02-04T14:35:54.812698,7773,445
2026-02-04T14:35:54.813699,7774,447
2026-02-04T14:35:54.814698,7775,461
2026-02-04T14:35:54.815698,7776,489
2026-02-04T14:35:54.816699,7777,511
2026-02-04T14:35:54.817699,7778,524
2026-02-04T14:35:54.818698,7779,561
2026-02-04T14:35:54.819699,7780,581
2026-02-04T14:35:54.820700,7781,631
2026-02-04T14:35:54.821702,7782,673
2026-02-04T14:35:54.822699,7783,717
2026-02-04T14:35:54.823698,7784,765
2026-02-04T14:35:54.824698,7785,814
2026-02-04T14:35:54.825698,7786,878
2026-02-04T14:35:54.825698,7787,943
2026-02-04T14:35:54.827201,7788,1023
2026-02-04T14:35:54.828205,7789,1072
2026-02-04T14:35:54.829205,7790,1131
2026-02-04T14:35:54.830205,7791,1213
2026-02-04T14:35:54.831758,7792,1267
2026-02-04T14:35:54.832761,7793,1370
2026-02-04T14:35:54.833761,7794,1456
2026-02-04T14:35:54.834761,7795,1486
2026-02-04T14:35:54.835761,7796,1575
2026-02-04T14:35:54.836787,7797,1669
2026-02-04T14:35:54.837762,7798,1751
2026-02-04T14:35:54.838761,7799,1835
2026-02-04T14:35:54.839761,7800,1889
2026-02-04T14:35:54.840761,7801,1966
2026-02-04T14:35:54.841761,7802,2055
2026-02-04T14:35:54.842761,7803,2141
2026-02-04T14:35:54.843761,7804,2207
2026-02-04T14:35:54.844761,7805,2256
2026-02-04T14:35:54.845761,7806,2321
2026-02-04T14:35:54.846761,7807,2401
2026-02-04T14:35:54.847761,7808,2449
2026-02-04T14:35:54.848761,7809,2512
2026-02-04T14:35:54.849761,7810,2608
2026-02-04T14:35:54.850761,7811,2639
2026-02-04T14:35:54.851761,7812,2656
2026-02-04T14:35:54.852761,7813,2714
2026-02-04T14:35:54.853761,7814,2762
2026-02-04T14:35:54.854762,7815,2799
2026-02-04T14:35:54.855761,7816,2835
2026-02-04T14:35:54.856765,7817,2846
2026-02-04T14:35:54.857760,7818,2873
2026-02-04T14:35:54.858761,7819,2894
2026-02-04T14:35:54.859761,7820,2913
2026-02-04T14:35:54.860761,7821,2921
2026-02-04T14:35:54.861761,7822,2924
2026-02-04T14:35:54.862761,7823,2921
2026-02-04T14:35:54.863761,7824,2914
2026-02-04T14:35:54.864761,7825,2912
2026-02-04T14:35:54.865761,7826,2908
2026-02-04T14:35:54.866761,7827,2869
2026-02-04T14:35:54.867761,7828,2837
2026-02-04T14:35:54.868761,7829,2815
2026-02-04T14:35:54.869761,7830,2775
2026-02-04T14:35:54.870762,7831,2751
2026-02-04T14:35:54.871763,7832,2702
2026-02-04T14:35:54.872761,7833,2640
2026-02-04T14:35:54.873761,7834,2600
2026-02-04T14:35:54.874761,7835,2546
2026-02-04T14:35:54.875761,7836,2493
2026-02-04T14:35:54.876761,7837,2431
2026-02-04T14:35:54.877761,7838,2377
2026-02-04T14:35:54.878761,7839,2322
2026-02-04T14:35:54.879761,7840,2225
2026-02-04T14:35:54.880761,7841,2159
2026-02-04T14:35:54.881762,7842,2093
2026-02-04T14:35:54.882762,7843,2022
2026-02-04T14:35:54.883762,7844,1937
2026-02-04T14:35:54.884761,7845,1856
2026-02-04T14:35:54.885761,7846,1782
2026-02-04T14:35:54.886760,7847,1708
2026-02-04T14:35:54.887761,7848,1648
2026-02-04T14:35:54.888760,7849,1535
2026-02-04T14:35:54.889761,7850,1473
2026-02-04T14:35:54.890761,7851,1395
2026-02-04T14:35:54.891763,7852,1327
2026-02-04T14:35:54.892763,7853,1255
2026-02-04T14:35:54.893764,7854,1191
2026-02-04T14:35:54.894763,7855,1102
2026-02-04T14:35:54.895763,7856,1042
2026-02-04T14:35:54.896763,7857,976
2026-02-04T14:35:54.897763,7858,917
2026-02-04T14:35:54.898763,7859,846
2026-02-04T14:35:54.899763,7860,811
2026-02-04T14:35:54.900763,7861,746
2026-02-04T14:35:54.901763,7862,682
2026-02-04T14:35:54.902763,7863,656
2026-02-04T14:35:54.903764,7864,624
2026-02-04T14:35:54.904765,7865,587
2026-02-04T14:35:54.904765,7866,575
2026-02-04T14:35:54.906268,7867,499
2026-02-04T14:35:54.907272,7868,503
2026-02-04T14:35:54.908271,7869,476
2026-02-04T14:35:54.909271,7870,478
2026-02-04T14:35:54.910271,7871,463
2026-02-04T14:35:54.911270,7872,443
2026-02-04T14:35:54.912271,7873,449
2026-02-04T14:35:54.913271,7874,455
2026-02-04T14:35:54.914271,7875,467
2026-02-04T14:35:54.915270,7876,499
2026-02-04T14:35:54.916271,7877,501
2026-02-04T14:35:54.917271,7878,511
2026-02-04T14:35:54.918270,7879,556
2026-02-04T14:35:54.919271,7880,592
2026-02-04T14:35:54.920272,7881,639
2026-02-04T14:35:54.921271,7882,682
2026-02-04T14:35:54.922273,7883,711
2026-02-04T14:35:54.923271,7884,763
2026-02-04T14:35:54.924271,7885,816
2026-02-04T14:35:54.925270,7886,870
2026-02-04T14:35:54.926272,7887,940
2026-02-04T14:35:54.927271,7888,1010
2026-02-04T14:35:54.928272,7889,1072
2026-02-04T14:35:54.929271,7890,1130
2026-02-04T14:35:54.930271,7891,1207
2026-02-04T14:35:54.931271,7892,1296
2026-02-04T14:35:54.932270,7893,1373
2026-02-04T14:35:54.933271,7894,1456
2026-02-04T14:35:54.934271,7895,1490
2026-02-04T14:35:54.935271,7896,1584
2026-02-04T14:35:54.936271,7897,1691
2026-02-04T14:35:54.937271,7898,1756
2026-02-04T14:35:54.938273,7899,1808
2026-02-04T14:35:54.939271,7900,1886
2026-02-04T14:35:54.940271,7901,1968
2026-02-04T14:35:54.941271,7902,2060
2026-02-04T14:35:54.942271,7903,2131
2026-02-04T14:35:54.943271,7904,2229
2026-02-04T14:35:54.944271,7905,2253
2026-02-04T14:35:54.945270,7906,2320
2026-02-04T14:35:54.946270,7907,2386
2026-02-04T14:35:54.947270,7908,2468
2026-02-04T14:35:54.948270,7909,2514
2026-02-04T14:35:54.949270,7910,2546
2026-02-04T14:35:54.950270,7911,2608
2026-02-04T14:35:54.951271,7912,2669
2026-02-04T14:35:54.952271,7913,2721
2026-02-04T14:35:54.953271,7914,2767
2026-02-04T14:35:54.954271,7915,2783
2026-02-04T14:35:54.955271,7916,2827
2026-02-04T14:35:54.956270,7917,2857
2026-02-04T14:35:54.957271,7918,2875
2026-02-04T14:35:54.958274,7919,2906
2026-02-04T14:35:54.959272,7920,2925
2026-02-04T14:35:54.960271,7921,2912
2026-02-04T14:35:54.961270,7922,2911
2026-02-04T14:35:54.962270,7923,2926
2026-02-04T14:35:54.963270,7924,2925
2026-02-04T14:35:54.964270,7925,2913
2026-02-04T14:35:54.965270,7926,2893
2026-02-04T14:35:54.966270,7927,2853
2026-02-04T14:35:54.967271,7928,2841
2026-02-04T14:35:54.968271,7929,2827
2026-02-04T14:35:54.969271,7930,2794
2026-02-04T14:35:54.970271,7931,2726
2026-02-04T14:35:54.971271,7932,2675
2026-02-04T14:35:54.972271,7933,2645
2026-02-04T14:35:54.973271,7934,2605
2026-02-04T14:35:54.974271,7935,2551
2026-02-04T14:35:54.975271,7936,2490
2026-02-04T14:35:54.976271,7937,2416
2026-02-04T14:35:54.977271,7938,2362
2026-02-04T14:35:54.978271,7939,2298
2026-02-04T14:35:54.979271,7940,2230
2026-02-04T14:35:54.980270,7941,2163
2026-02-04T14:35:54.981271,7942,2098
2026-02-04T14:35:54.982271,7943,1995
2026-02-04T14:35:54.983271,7944,1923
2026-02-04T14:35:54.984270,7945,1856
2026-02-04T14:35:54.985272,7946,1791
2026-02-04T14:35:54.986271,7947,1795
2026-02-04T14:35:54.987272,7948,1647
2026-02-04T14:35:54.988272,7949,1535
2026-02-04T14:35:54.989271,7950,1470
2026-02-04T14:35:54.990270,7951,1404
2026-02-04T14:35:54.991271,7952,1328
2026-02-04T14:35:54.992274,7953,1264
2026-02-04T14:35:54.993273,7954,1168
2026-02-04T14:35:54.994273,7955,1113
2026-02-04T14:35:54.995273,7956,1040
2026-02-04T14:35:54.996273,7957,976
2026-02-04T14:35:54.997275,7958,911
2026-02-04T14:35:54.998273,7959,861
2026-02-04T14:35:54.999273,7960,787
2026-02-04T14:35:55.000273,7961,736
2026-02-04T14:35:55.001273,7962,687
2026-02-04T14:35:55.002273,7963,672
2026-02-04T14:35:55.003273,7964,613
2026-02-04T14:35:55.004273,7965,576
2026-02-04T14:35:55.005274,7966,554
2026-02-04T14:35:55.006273,7967,499
2026-02-04T14:35:55.007726,7968,484
2026-02-04T14:35:55.008725,7969,474
2026-02-04T14:35:55.009726,7970,471
2026-02-04T14:35:55.010726,7971,444
2026-02-04T14:35:55.011726,7972,449
2026-02-04T14:35:55.012726,7973,435
2026-02-04T14:35:55.013725,7974,451
2026-02-04T14:35:55.014725,7975,478
2026-02-04T14:35:55.015725,7976,494
2026-02-04T14:35:55.016725,7977,496
2026-02-04T14:35:55.017726,7978,529
2026-02-04T14:35:55.018726,7979,557
2026-02-04T14:35:55.019725,7980,585
2026-02-04T14:35:55.020727,7981,635
2026-02-04T14:35:55.021727,7982,698
2026-02-04T14:35:55.022726,7983,727
2026-02-04T14:35:55.023726,7984,752
2026-02-04T14:35:55.024726,7985,818
2026-02-04T14:35:55.025726,7986,879
2026-02-04T14:35:55.026725,7987,948
2026-02-04T14:35:55.027728,7988,1012
2026-02-04T14:35:55.028726,7989,1081
2026-02-04T14:35:55.029726,7990,1138
2026-02-04T14:35:55.030725,7991,1207
2026-02-04T14:35:55.031725,7992,1282
2026-02-04T14:35:55.032726,7993,1371
2026-02-04T14:35:55.033727,7994,1454
2026-02-04T14:35:55.034725,7995,1506
2026-02-04T14:35:55.035725,7996,1584
2026-02-04T14:35:55.036798,7997,1668
2026-02-04T14:35:55.037726,7998,1742
2026-02-04T14:35:55.038726,7999,1819
